uri,text,author_handle,like_count,reply_count,repost_count,category,created_at,search_term,metric
at://did:plc:mkeqc4lbz6rqi7c6sk26hcu5/app.bsky.feed.post/3mkb3jabsps2w,"For Slate, Evan McGarvey came to Los Angeles seeking answers for his own obsession with Beth Short on the true crime tour circuit. To us, her death is a window into the perpetual crisis: transient youth without safe housing; predators who circle them. slate.com/culture/2026...",esotouric.bsky.social,4,1,1,LEVEL_1_AWARE,2026-04-24T17:48:12.259Z,housing crisis,housing_despair
at://did:plc:p6ulqdef5t3mw5qcacjpw2kz/app.bsky.feed.post/3mk4742hnts2g,"🔴🐶 ""Reduce cost of living, abate housing crisis. No build, only reduce.""",npilon.bsky.social,15,2,1,LEVEL_2_STRUGGLING,2026-04-22T19:09:06.228Z,housing crisis,housing_despair
at://did:plc:g2gncsv374v6ffrpn7g4nuh5/app.bsky.feed.post/3mkdbycjap22a,"These small A-frame houses always get associated with the woods, but I feel mass proliferation of these closer to urban centers in small lots is low hanging fruit to ease the housing crisis if we could just fix zoning",amusedtodeath.bsky.social,4,1,0,LEVEL_2_STRUGGLING,2026-04-25T14:49:19.843Z,housing crisis,housing_despair
at://did:plc:lcrhmqijx3ydsacve7rzwop3/app.bsky.feed.post/3mjvxlkqm3c2c,"In my own personal opinion the crisis in universities is: the student loan scandal, fees, debt, high rents, poor quality housing, high transport costs, lack of flexible work, low wages, long waiting lists for counselling, lack of specialist support equipment for students, mass staffing cuts.",finnfox.bsky.social,113,8,24,LEVEL_1_AWARE,2026-04-20T07:38:38.248Z,housing crisis,housing_despair
at://did:plc:z6bbdbnfnxs7kbfmo3uhuosu/app.bsky.feed.post/3mk5iabd3sk26,"The UK housing crisis isn't just a lack of homes it’s a systemic failure. 🏚️
​Labour & the Tories prioritize developer profits over people, building estates without new GPs, schools, or proper sewage systems. ❌",bstoke-green-party.bsky.social,6,1,4,LEVEL_2_STRUGGLING,2026-04-23T07:25:11.051Z,housing crisis,housing_despair
at://did:plc:soimfvdqqoieabdpxtlt3mxz/app.bsky.feed.post/3mk3yg75vvk2m,"Sure you could develop your housing policies using evidence, examine the pros and cons, the potential environmental, infrastructural and social impact of such a decision, or…

You could ram through legislation for the beds in sheds program just because a billionaire funded “think tank” asked you too",aidanobrien.bsky.social,37,3,24,LEVEL_1_AWARE,2026-04-22T17:09:30.489Z,housing crisis,housing_despair
at://did:plc:vgfa2xr7h3ewmdjj5afcqwrb/app.bsky.feed.post/3mjx5ipilds2f,"There’s a housing crisis across Illinois, Steve. The problem is not just in Chicago. Home prices and rents are increasing in Rockford, Champaign, Peoria, and many other places.",coleurbanist.bsky.social,14,1,0,LEVEL_2_STRUGGLING,2026-04-20T18:57:04.756Z,housing crisis,housing_despair
at://did:plc:cii5p57ebly7hsafiutgauzp/app.bsky.feed.post/3mjx4uytpb22s,"LA city budget:
cops: $84 trillion dollars
lawsuits for cops: $100 trillion dollars
housing: -$12

all electeds: why is homelessness a crisis in LA?",katiemcvay.cryptoanarchy.network,17,0,6,LEVEL_3_CRISIS,2026-04-20T18:46:03.467Z,housing crisis,housing_despair
at://did:plc:kwllgx246qct3f76qam6y7x7/app.bsky.feed.post/3mjzvlwpysk2l,"7588 applicant households for 47 units. 

the scale at which we (as a state and society) need to build to end the housing crisis is really mind boggling. 

hundreds and hundreds of projects at all scales, sizes, and affordability are needed. and we needed them yesterday.",energyturtle.bsky.social,27,0,8,LEVEL_2_STRUGGLING,2026-04-21T21:13:42.277Z,housing crisis,housing_despair
at://did:plc:mwagtmvsxuqlgte5iqk3fndm/app.bsky.feed.post/3mkbfzl4aj22z,This is well beyond a housing crisis it is a fundamental societal failure. We are all banging the drum about income inequality because now the most basic life event of buying a house is no longer in reach. What kind of country is this?,lalegault.bsky.social,9,0,1,LEVEL_2_STRUGGLING,2026-04-24T20:56:17.901Z,housing crisis,housing_despair
at://did:plc:3xo6vzgt4ai53idtmjyafcyd/app.bsky.feed.post/3mk7uccib2224,"Walked past five ""Se Renta"" signs in Colonia Roma today. All pulled within 48 hours. All relisted on Airbnb at three times the price.

Mexico City has 1.1 million empty units. The housing crisis is not a shortage.",alexavee.me,2,0,0,LEVEL_2_STRUGGLING,2026-04-24T06:06:23.531Z,housing crisis,housing_despair
at://did:plc:ifjxyftjswhy3udx5jozbvr4/app.bsky.feed.post/3mjznf43vwf2z,"Spain approves a plan to ease its housing crisis

Spain’s government on Tuesday approved a sweeping plan to alleviate the country’s housing problem, one of Prime Minister Pedro Sánchez ’s main political vulnerabilities ahead of elections next year.",eunews.social,9,0,2,LEVEL_2_STRUGGLING,2026-04-21T18:46:42.992Z,housing crisis,housing_despair
at://did:plc:gouysuoxatjdb5bjcqe4sfh7/app.bsky.feed.post/3mjza56adys26,NIMBYs are just unbelievable man. up there with MAGA in the way they just refuse to engage with reality,samd.bsky.social,55,1,5,LEVEL_1_AWARE,2026-04-21T14:49:38.261Z,housing crisis,housing_despair
at://did:plc:khkaorxvl6o5xvmzmuxn2rl5/app.bsky.feed.post/3mjrqx7uy4c22,"The housing crisis is echoing across the nation.

Our BUILD plan is one of the most comprehensive to tackle it — making it easier, faster, and more effective to build homes here.",govpritzker.illinois.gov,866,27,160,LEVEL_2_STRUGGLING,2026-04-18T15:29:14.365Z,housing crisis,housing_despair
at://did:plc:pxw6jtzgoel2frax3mdggfwi/app.bsky.feed.post/3mjz5vnp54c2u,"April 20th

Rules:
This thread is for housing needs (rent, eviction, hotels, security deposits, moving).

Every one is allowed.

No flashing gifs.

Mark any graphic media-graphic.

Share others in thread.

This is daily because housing is fragile and we’re in a crisis.",rubyraysapphire.bsky.social,6,6,7,LEVEL_1_AWARE,2026-04-21T14:09:38.547Z,housing crisis,housing_despair
at://did:plc:whavwxob7rts4am7egixfpxj/app.bsky.feed.post/3mjy2i2ewe22x,"If you want to end the California housing crisis, don't just post about it: come to YIMBY Lobby Day on May 19 in Sacramento. We will schedule you for a meeting with your representatives, connect you with neighbors, and coach you on how to advocate effectively!
actionnetwork.org/forms/2026-y...",mnolangray.bsky.social,40,0,10,LEVEL_2_STRUGGLING,2026-04-21T03:35:41.128Z,housing crisis,housing_despair
at://did:plc:ier7roya5hv33k3jv4k77lun/app.bsky.feed.post/3mkfuhqf4ti2c,"NYU's Newspaper calls for Land Value Tax to fix housing.

""it has the potential to eliminate land speculation and incentivize development. Doing so could help end our housing crisis, lower prices and ensure that New York City is a place where everyone can afford to prosper.""",commonwealthcanada.bsky.social,1,0,0,LEVEL_2_STRUGGLING,2026-04-26T15:25:23.588Z,housing crisis,housing_despair
at://did:plc:c7xbdqvygwa5igaot6lntpjv/app.bsky.feed.post/3mkdflilrmk2p,It's funny how she thinks immigrants (undocumented and documented) are the cause for the housing crisis and not these private equity groups greedly swallowing up everything.,tlsk1066.bsky.social,1,0,0,LEVEL_2_STRUGGLING,2026-04-25T15:53:44.978Z,housing crisis,housing_despair
at://did:plc:lrlhbo3rsopnuu3tke2xlwo3/app.bsky.feed.post/3mkgisxyasc26,"Gwynedd affordable homes plan raises Welsh language concerns

nation.cymru/news/housing...

#Ukhousing  #SocialHousing

Link on www.linkedin.com/in/tonysmith...",housingitguy.bsky.social,1,1,0,LEVEL_1_AWARE,2026-04-26T21:29:36.437Z,housing crisis,housing_despair
at://did:plc:xp5xeffhvjbtg7fdfdmptcwx/app.bsky.feed.post/3mjzjuc2vjs2q,"My modular home is 45m, but it’s not in the back of someone’s garden. They could be one good way of tackling the housing crisis, in a state run building programme of purpose built homes where tenants can live with autonomy, but not as overpriced sheds rammed into existing properties",jessreid.bsky.social,10,2,4,LEVEL_2_STRUGGLING,2026-04-21T17:43:37.708Z,housing crisis,housing_despair
at://did:plc:tk2ribl7ehbd6gkvxjdd4ei2/app.bsky.feed.post/3mk2w5xibz22t,"The housing crisis was central to the neoliberal project from the moment Thatcher started to sell off social housing stock, and now here we are.

If education is about caring for children, then it must also be about fighting for socialism.

#edusky",shocktigan.bsky.social,6,1,2,LEVEL_2_STRUGGLING,2026-04-22T06:56:26.796Z,housing crisis,housing_despair
at://did:plc:rqiqn7rahwlv2mimwnsg4qk7/app.bsky.feed.post/3mkd7up6ks227,"It's tragic no 1 should be without a 🏡, they talk about the housing crisis. All I really hear is people r greedy & hoard resources, charge insane amounts for things so that others have none. I rent the land I live on, Because prices skyrocketed in the 2000s 
Thank you for including me Marcie 💙🌞",chantingcrow.bsky.social,4,1,2,LEVEL_2_STRUGGLING,2026-04-25T14:11:31.423Z,housing crisis,housing_despair
at://did:plc:woihehxnsu2zvx4verttaugx/app.bsky.feed.post/3mju4qbvjwk23,"She spent her first 50 years as a proud republican 

Her own words, she switched because of the housing crisis 

Not because of racism, homophobia, nationalism, any number of atrocious view points by her buddies 

Because of the housing crisis…. 

She’s never been one of us (dems)",overeverything.bsky.social,27,2,4,LEVEL_2_STRUGGLING,2026-04-19T14:05:25.979Z,housing crisis,housing_despair
at://did:plc:lrqjn3cq3ymltik5lasjee3z/app.bsky.feed.post/3mk3xdkpn322e,"Housing crisis in Lisbon, Portugal.",matamari.bsky.social,1,0,0,LEVEL_2_STRUGGLING,2026-04-22T16:50:08.212Z,housing crisis,housing_despair
at://did:plc:ucjtgergshf5bz4hkuts753u/app.bsky.feed.post/3mkenk26fgk2x,There was an ABC article by Alan Kohler about the housing crisis & how many people were supporting a certain party starting with the letters O & N & he said that he wouldn't call those people racists for supporting that party. As if they have a policy on cheaper housing! /1,calamansi-tea.bsky.social,1,1,0,LEVEL_2_STRUGGLING,2026-04-26T03:48:45.978Z,housing crisis,housing_despair
at://did:plc:wihmselkip2usqlvhjp2higp/app.bsky.feed.post/3mkav4gvqjc2r," I lived 3 hrs away while she was going thru this. She had home health care for a while. When things got unmanageable, we were lucky to find a great care home for her that made her last few years comfortable. It's the folks who can't afford or find the support they need I feel sorry for. 🙏",denwig.bsky.social,196,3,2,LEVEL_1_AWARE,2026-04-24T15:53:40.546Z,can't afford home,housing_despair
at://did:plc:mhruv5xpahfttce53fizlvaq/app.bsky.feed.post/3mkghjehffk2o,Now with alt text.,virginiaopossum.bsky.social,51,2,17,LEVEL_1_AWARE,2026-04-26T21:06:20.228Z,can't afford home,housing_despair
at://did:plc:wjq4sy2q7efirropxrimfptf/app.bsky.feed.post/3mkgdmone2s25,"As a Norwegian-American, between free electricity and this I’ve never been more jealous 😭👇",kristinekenyon.bsky.social,48,3,13,LEVEL_1_AWARE,2026-04-26T19:56:36.605Z,can't afford home,housing_despair
at://did:plc:oh4nv3frwiagq4erbq23wz24/app.bsky.feed.post/3mk4scjzjak25,New conspiracy theory: Tom Kean's decomposing body is sitting in some NJ home until November because the Republicans can't afford to lose a special House election.,benjaminkabak.com,26,3,6,LEVEL_1_AWARE,2026-04-23T00:52:44.962Z,can't afford home,housing_despair
at://did:plc:qkhwlklnyrnnozfe2kxxp5gg/app.bsky.feed.post/3mk6vqzz6zc2c,"Our young people can’t afford their first home, or childcare for that matter, so I am sure they will LOVE the aesthetics of the Pay to Play Ballroom!",wensilver.bsky.social,12,1,1,LEVEL_1_AWARE,2026-04-23T20:59:52.193Z,can't afford home,housing_despair
at://did:plc:jqskxhphqknrgaqsohf7gngs/app.bsky.feed.post/3mkduwku7uk24,"I can’t afford to buy @souledamerican.bsky.social’s wonderful new album YET, but until then I’m consoling myself with another listen to “Around the Horn,” one of their earlier albums",seanpadilla.blacksky.app,10,1,0,LEVEL_1_AWARE,2026-04-25T20:28:22.572Z,can't afford home,housing_despair
at://did:plc:q2pghw577kjyrv7bsqef4voa/app.bsky.feed.post/3mjzcr7buxk2f,"$16.71 at Panera gets you this. 

Help I can't afford my home anymore.",firr.bsky.social,65,18,3,LEVEL_1_AWARE,2026-04-21T15:36:37.927Z,can't afford home,housing_despair
at://did:plc:vriqkya26fwoirh3psukwo6e/app.bsky.feed.post/3mkc63vvjos2s,"Post S5 #steddie moving to Forest Hills. Steve can’t really afford anything nicer, and Forest Hills is Eddie’s home anyway. Familiar.

They had stayed at Steve’s house after the earthquake, and Steve could tell Eddie hated it, even if he pretended not to.

The Harrington house was too big, too",inthebriarpatch.bsky.social,24,1,10,LEVEL_1_AWARE,2026-04-25T04:07:06.126Z,can't afford home,housing_despair
at://did:plc:6znhryx6mhyipq2hkcoc45z5/app.bsky.feed.post/3mk7guzrqyk24,"I just got home from grocery shopping…

This is who is getting EBT-

A widowed grandfather just got his first EBT card and didn’t know how to use it. 

He’s on a fixed income and is disabled. 

On March 1st he got full custody of his 4 grandchildren. 

He can’t afford to feed them w/o assistance!",sassydenise.bsky.social,19,1,7,LEVEL_1_AWARE,2026-04-24T02:06:19.779Z,can't afford home,housing_despair
at://did:plc:4rk6lp3l5aqtx7jggwshgkqq/app.bsky.feed.post/3mkhdtpezik2n,,jennb.bsky.social,14,2,6,LEVEL_1_AWARE,2026-04-27T05:33:11.999Z,can't afford home,housing_despair
at://did:plc:mtjzjf636yjgl6fh25hxhfqk/app.bsky.feed.post/3mkebbbgfzc2r,"As someone with more traumatic experiences than I ever care to share, this Meg situation hits home for me.

It’s also why I’m pretty sure I’m going to be single for the rest of my life because the healing as come at a high cost that I can’t afford to risk. 

You’re not safe anywhere.",hassan.blacksky.app,10,1,1,LEVEL_1_AWARE,2026-04-26T00:09:06.689Z,can't afford home,housing_despair
at://did:plc:2c2wkphix2apu3negrptsbi5/app.bsky.feed.post/3mkchgcjavc2g,"The Renters Act is a good start, but we won't get more young people leaving home until we get a return to rent control. I was able to rent on a really low salary and then a student grant in the 1980s. It's wrong that even quite well paid people can't afford to rent. #r4today",suzannebrown.bsky.social,8,2,1,LEVEL_1_AWARE,2026-04-25T06:53:58.577Z,can't afford home,housing_despair
at://did:plc:ponvvddpu4bnzaxpc6uthfpc/app.bsky.feed.post/3mk3pcbqfos2t,"Totally agree, but also Swearengin was just a comically bad candidate on a personal level. Remember when she was gatekeeping poverty?",riverboatchris.bsky.social,157,14,20,LEVEL_1_AWARE,2026-04-22T14:26:15.280Z,can't afford home,housing_despair
at://did:plc:nztbvvo2gl4227zuxjf7gog3/app.bsky.feed.post/3mjz2nvdt4k2g,"I was in Nebraska last week, where the Strait of Hormuz crisis is hitting home on family farms that can't afford to fertilize the crops.
That, plus a looming aluminum shortage, in the latest edition of Aftermath, our pop-up newsletter on the consequences of the war. 
prospect.org/2026/04/21/a...",ddayen.bsky.social,82,6,26,LEVEL_1_AWARE,2026-04-21T13:11:36.914Z,can't afford home,housing_despair
at://did:plc:euopefa4mj5a7egtzyx7lakw/app.bsky.feed.post/3mkfyijqkbs2w,"I personally am sick of people saying they can't afford a home charging station.  They come with most cars.  You need an outlet!  The word is outlet, like what you plug your dryer into.",tatertotkush.bsky.social,3,1,0,LEVEL_1_AWARE,2026-04-26T16:37:26.092Z,can't afford home,housing_despair
at://did:plc:tfp5eoynynisunnugvuw6nga/app.bsky.feed.post/3mjxciezbqc2y,"That’s still my life now because I cannot afford another Covid infection.
Before I got long covid I was already avoiding anything unmasked or travel but I could still workout at home and hike and now I can’t even do that. People do not understand what they have to lose.",levin.bsky.social,128,2,12,LEVEL_1_AWARE,2026-04-20T20:26:22.477Z,can't afford home,housing_despair
at://did:plc:bp5esalgr7sgdhxfjjninjrn/app.bsky.feed.post/3mk3hs77jic2z,"Man telling women what to do, that’s new. 
There are also women who’d love to able to stay at home, but they can’t afford it. #wanker",syd1971.bsky.social,3,0,0,LEVEL_1_AWARE,2026-04-22T12:11:59.596Z,can't afford home,housing_despair
at://did:plc:6ve4jcugfy4akvgypxnqk6bf/app.bsky.feed.post/3mk3sezwlrk2v,"My friend Samaa needs help to keep going in a situation in which, thanks to the destruction of home, industry and even agriculture, there is simply no work to be had. What remains of the state can't afford to hire teachers like her, and only occasional, small amounts of food aid can be found.",jenniekermode.bsky.social,10,0,11,LEVEL_1_AWARE,2026-04-22T15:21:29.014Z,can't afford home,housing_despair
at://did:plc:4dcagmpijzc7cemkhcxd67bp/app.bsky.feed.post/3mk23kohz222x,Young families like myself can’t afford a new home because everyone is competing for the limited amount of homes available. This will remove those restrictions & allow more housing to be built so that prices can come back down to earth. Which will allow existing homes to become more affordable too.,archijake.bsky.social,8,1,0,LEVEL_1_AWARE,2026-04-21T23:00:22.529Z,can't afford home,housing_despair
at://did:plc:kyvb75dhhej4sya3lotgeuyj/app.bsky.feed.post/3mk43hruuyc2j,"Blue if you want to win, here's what you need to do:

""Hey, it sucks that you can't afford to eat or own a home or raise a family. Here's our plan to fix that.""

Stop blaming people for shit and start talking about what you're going to do for the people.",verysoft.dog,10,0,2,LEVEL_1_AWARE,2026-04-22T18:04:04.910Z,can't afford home,housing_despair
at://did:plc:yz6xedydsjb3nt3fwhhn5dvp/app.bsky.feed.post/3mju2cw4gsk2l,"Billionaires are losing their minds about the @mayor.nyc.gov-backed pied-à-terre tax and it's not because they can't afford a little more on a second (or third? or fourth?) luxury home.

It's because taxing income never touches them. Their real wealth lives in assets like this.",claireforny.bsky.social,58,3,19,LEVEL_1_AWARE,2026-04-19T13:22:09.930Z,can't afford home,housing_despair
at://did:plc:tax62ctr7qplif5ndy3fd4o4/app.bsky.feed.post/3mjv7zx6bfk2d,A nurse who probably can’t afford a home of her/his own.,beatricefp.bsky.social,4,0,0,LEVEL_1_AWARE,2026-04-20T00:37:11.238Z,can't afford home,housing_despair
at://did:plc:ogg7xhawp6weeaifhnxbypbu/app.bsky.feed.post/3mjvwxiel4c2x,An f250 has always been a large work truck. A 2wd Tacoma has always been a compact pickup for the home that can’t do as much.I’ve seen this posted a few times in a day.If you can only afford 1 auto and ins you choose what you need.Get over your false sanctimony and get mad about shit that matters.,chrisarrick.bsky.social,18,3,0,LEVEL_1_AWARE,2026-04-20T07:27:24.666Z,can't afford home,housing_despair
at://did:plc:vyudmqhpniuivrff5ofra44t/app.bsky.feed.post/3mkd6rtc4uk2o,"#WIPSnips cw: sa
Posting the full excerpt because this is actually a pretty critical part of the first 3rd of the book. In the second draft this part is actually going to get expanded significantly because I kinda of ran through it too quick.

#WriteSky #WritingCommunity #WritingPrompts",caffeinatedeel.bsky.social,7,0,0,LEVEL_1_AWARE,2026-04-25T13:52:01.328Z,can't afford home,housing_despair
at://did:plc:5ojyn5dmuvjsr7m4ro2abhlq/app.bsky.feed.post/3mjy6si7xic2c,"Day 20 of #30DaysOfBiking 
Biking home from the hardware store, I saw this beautiful sunset over 5 lanes of asphalt with one person in one car. The shimmering lights of the Costco parking lot in the distance. This is how we've built our city. We can't afford the maintenance on all of these lanes. 💸",tigard-stripes.bsky.social,11,1,0,LEVEL_1_AWARE,2026-04-21T04:53:06.142Z,can't afford home,housing_despair
at://did:plc:66vms43waggwntfx2h5p56yd/app.bsky.feed.post/3mjx3e766w22h,I can't afford to be in the hospital and I can't afford to go home. They want to send me home on an IV but they want me to pay almost $400 to do that. I need the meds or I'll probably die because I have an infection in my blood.,mahtheyzhawey.bsky.social,3,1,1,LEVEL_1_AWARE,2026-04-20T18:18:45.937Z,can't afford home,housing_despair
at://did:plc:je3drft6wckcg2tfuabc5d2j/app.bsky.feed.post/3mk3ednvx5k2g,My stepson is a barman and says he can't afford to drink in the bars he works in. His brother is a barman in Denmark and comfortably rents a nice apartment with his partner & can afford to fly home twice a year. Their lives are worlds apart.,badrascal.bsky.social,2,1,0,LEVEL_1_AWARE,2026-04-22T11:10:10.471Z,can't afford home,housing_despair
at://did:plc:235uo7aigcqfusebxtdpupwn/app.bsky.feed.post/3mjsq3trgzs2n,in the same situation right now. was at my home for six years and only possible because of rent control. now can't afford anything in my neighborhood that i've made home. dehumanizing af to be a tenant,alkaay.bsky.social,8,0,1,LEVEL_1_AWARE,2026-04-19T00:46:35.435Z,can't afford home,housing_despair
at://did:plc:2tfijqu4eljrivk36wwtssk2/app.bsky.feed.post/3mjz5tza7jk2k,"Disney's Goofy's Fun House (PS1) (2000)

1/5",lowpolyhighres.bsky.social,64,2,11,LEVEL_1_AWARE,2026-04-21T14:08:43.540Z,can't afford home,housing_despair
at://did:plc:oeaey7efjc5fp4mawu7dxe7z/app.bsky.feed.post/3mjs5kranbc2u,"Lol a median priced home is 495k?

We can't even afford to fix my teeth, people have no idea",frecklesfrack.bsky.social,7,1,2,LEVEL_1_AWARE,2026-04-18T19:14:55.010Z,can't afford home,housing_despair
at://did:plc:7xfiigwmmpmnuqvnu4k722hh/app.bsky.feed.post/3mjpvsgurys2q,"We have students in #OntEd who regularly have meltdowns on Fridays because they don’t have enough food to eat at home over the weekend. 

We have neighbours sleeping in tents in downtown Kitchener because they can’t afford rent. 

But sure… I guess Doug Ford needs a private jet.",eslfairy.bsky.social,25,2,9,LEVEL_1_AWARE,2026-04-17T21:50:43.160Z,can't afford home,housing_despair
at://did:plc:meawzpocpgnthqnmdejhhyb2/app.bsky.feed.post/3mjtj62e6ps2j,"Yep, and greed.  Funny how they want the ""traditional"" nuclear family where mom stays at home. Mom can't afford to stay home even if she wants to.",gbaileyny.bsky.social,1,1,0,LEVEL_1_AWARE,2026-04-19T08:15:12.996Z,can't afford home,housing_despair
at://did:plc:iz7ntbumdcpifpl3s7gaj6en/app.bsky.feed.post/3mjrq6vvgv22a,"wall street is legalised gambling for those with spare money to play with and those suckers who think that might be them too

small business IS the economy
if blue collar workers truly stayed home--can't afford to because they don't have money to play with--things would seriously grind to a halt",noyouhush.bsky.social,3,0,0,LEVEL_1_AWARE,2026-04-18T15:15:38.589Z,can't afford home,housing_despair
at://did:plc:rzt2ijlci2nuczduzziird4x/app.bsky.feed.post/3mjpawejfi222,"This absolutely kills me. Their husbands, with some exceptions, can’t afford to have a stay at home wife. Has everyone lost their minds?",flinthillchick.bsky.social,3,1,1,LEVEL_1_AWARE,2026-04-17T15:37:06.324Z,can't afford home,housing_despair
at://did:plc:miczfsfixolk42l7343z3bpd/app.bsky.feed.post/3mjmskstf722v,"Nothing says ""I'm going to fight for Oregonians who are struggling to afford housing"" like posting pictures from your recent fundraiser on the sprawling lawn of a CEO's big house overlooking the Columbia River.  It might be more forgivable if this GOP gubernatorial candidate offered actual policies.",sethcotlar.bsky.social,263,10,39,LEVEL_1_AWARE,2026-04-16T16:14:46.820Z,can't afford home,housing_despair
at://did:plc:2kr3cva3i7sgaf6zjnlhh5dj/app.bsky.feed.post/3mjqdopc6ck2x,"Oh, no…TAXES!!! The horror! How awful for them. We should definitely go back to the old way where the lower class person who can’t pay rent, is working three jobs, can’t afford groceries or gas and has student loan payments…pays the taxes on this asshat’s second home!",eviebauer727.bsky.social,5,0,1,LEVEL_1_AWARE,2026-04-18T01:59:10.154Z,can't afford home,housing_despair
at://did:plc:5ls23s5e5iiqekhrhlntacn6/app.bsky.feed.post/3mjrlzhaiik2x,"This is a tax on SECOND HOMES

If you are bitching about paying a special tax on a 5 million dollar SECOND HOME, you need a dose of reality

If you can’t afford the tax, don’t buy the SECOND home

It’s like going out to eat and bitching that you have to tip

It’s America, cheapskate",ladymitopinion.bsky.social,9,1,4,LEVEL_1_AWARE,2026-04-18T14:01:00.483Z,can't afford home,housing_despair
at://did:plc:ktqdl677xjln7z63znfcdump/app.bsky.feed.post/3mjrxy7ds4c2q,"For the first time in a very long time I’ve gone to that point where I actually can’t afford to go out anywhere this weekend.

I really wanted to at least go somewhere but because of how April has been for me, I’m practically stuck at home this weekend. 😭",harryhusky.bsky.social,5,1,0,LEVEL_1_AWARE,2026-04-18T17:35:03.549Z,can't afford home,housing_despair
at://did:plc:tgvntv2fbq6cyizggrxwqozl/app.bsky.feed.post/3mjswzjygjk2w,"We can't afford to eat out much at all and we eat like kings at home.  Real food that you can't get short of spending $50-75 per person.  And don't get me started on the price of ""adult beverages"" in restaurants!",curiouscaine.bsky.social,2,0,0,LEVEL_1_AWARE,2026-04-19T02:50:34.262Z,can't afford home,housing_despair
at://did:plc:hivt57rw7vrn7spldtgtndl2/app.bsky.feed.post/3mjwdow6ey22w,"Reposted with #AltText 
If you don't know how to add Alt text, please check out the tutorial pinned to my page. Google Lens is a good alternative to Edit Pad to extract text from images.",tiina-liisa.bsky.social,2,0,1,LEVEL_1_AWARE,2026-04-20T11:15:15.796Z,can't afford home,housing_despair
at://did:plc:simibpzvdj3dgtlsuxme2fm4/app.bsky.feed.post/3mjn2x5ncqs2z,Is “I can afford to own a multimillion home in NYC I don’t even live in but can’t afford to pay the taxes” supposed to elicit empathy from people that can’t even afford their rents?,virbing.bsky.social,6,0,0,LEVEL_1_AWARE,2026-04-16T18:44:50.744Z,can't afford home,housing_despair
at://did:plc:pbeqhtyvvpuome5mzgj37b4j/app.bsky.feed.post/3mjmk4pfgc223,It’s funny to watch people that can’t afford a single home in their small town are the most upset about NYC’s new luxury second home tax.,sheadyomahrt.bsky.social,4,0,0,LEVEL_1_AWARE,2026-04-16T13:43:43.521Z,can't afford home,housing_despair
at://did:plc:ql3o6uupf5vsfhaudmtw32tj/app.bsky.feed.post/3mjl5ebs66s2b,"People are skipping meals. Giving up on having children. Letting the dream of a home go — all because they can’t afford to get sick. While Americans suffer, Trump ＆ Republicans cut Medicaid to fund a war no one wanted. 💔 
#HealthcareNotTrumpsWar",rojorurba002.bsky.social,31,0,16,LEVEL_1_AWARE,2026-04-16T00:22:39.307Z,can't afford home,housing_despair
at://did:plc:cawgx6t4s2nayb4z3s7nq7hz/app.bsky.feed.post/3mjkotof4m226,"literally nobody cares about your six-way parlay, but at least a dozen people on planet earth care about an obscure diesel invoice aggregator with a suspension more complex than the web of lies you have to spin for why the Detroit Pistons are the reason you can’t afford to come home for Christmas",midnightdorifto.bsky.social,83,3,6,LEVEL_1_AWARE,2026-04-15T20:02:46.370Z,can't afford home,housing_despair
at://did:plc:iq4o6yip7iuaoxjkb6ok5mv6/app.bsky.feed.post/3mjrwwvujbs2n,"Aww, just look at that beautiful face, anyone that can’t afford their pets should re-home them but never abandon them tied up and exposed to the elements that’s just cruel. If they do this to these adorable animals, you can imagine what they’ll do to a human.",ilyria.bsky.social,1,0,0,LEVEL_1_AWARE,2026-04-18T17:16:26.315Z,can't afford home,housing_despair
at://did:plc:sc3l2vtdhs6qbsoiyica7gka/app.bsky.feed.post/3mjqy2cf5tk23,"Another film where beautiful rich people grieve by leaving their beautiful home to travel to beautiful places, looking beautiful grieving.

i guess no one wants to see dumpy people who can't afford to leave the dumpy place we live in and just look dumpy, stuck where we are, grieving.",alecmcelcheran.bsky.social,1,0,0,LEVEL_1_AWARE,2026-04-18T08:03:34.109Z,can't afford home,housing_despair
at://did:plc:ojfd2u5hnc5su7jr3nrbfe5t/app.bsky.feed.post/3mjnz3vtbvc2a,"I applied for a role at my company. The director said I need experience, ""building virtual infrastructure from scratch"" referencing VMWare

I can't afford VMWare but I found something free and set it up  on my home lab using Proxmox all by myself. I got a canned email that I wasn't being considered",jefftroidvania.com,4,3,0,LEVEL_1_AWARE,2026-04-17T03:44:22.574Z,can't afford home,housing_despair
at://did:plc:cinazhyeoo4yvaff2gkizbsl/app.bsky.feed.post/3mjokpzr7js2z,"The solution for cinemas are having isn't delay how long it takes movies to arrive at home, it's too short out how shit cinemas over. Overpriced and with endless adverts.

If you can't actually afford to take the family to the multiplex, putting 6 months on it coming on Amazon won't change that.",inflatabledalek.bsky.social,5,2,0,LEVEL_1_AWARE,2026-04-17T08:59:51.404Z,can't afford home,housing_despair
at://did:plc:r7rbcpbfbjbh37g5aqojkjel/app.bsky.feed.post/3mjmumo4il22f,"People who will pay, for example, $125,000 for a Birkin bag are now terrified by a 1% tax increase on their $5 million plus vacation home. Meanwhile, we are told that beef is a luxury that we peasants just can’t afford.",susanoftexas.bsky.social,3,0,0,LEVEL_1_AWARE,2026-04-16T16:51:36.466Z,can't afford home,housing_despair
