uri,text,author_handle,like_count,reply_count,repost_count,category,created_at,search_term,metric
at://did:plc:cddealkqfds42q4nmg5dcckk/app.bsky.feed.post/3mkr35j2fjk2z,WTF? Seniors paid for their Part A Medicare benefits out of every goddam paycheck they earned and still have to pay over $200 a month for Part B. FU Sununu,bluejay207.bsky.social,6,0,0,LEVEL_1_AWARE,2026-05-01T02:24:14.615Z,paycheck to paycheck,wage_stagnation
at://did:plc:laqfmdhfn2wtc3qcyojmmgo5/app.bsky.feed.post/3mkspyrkssc2e,There’s a reason they’re living paycheck to paycheck.,mountaingma.bsky.social,2,1,0,LEVEL_2_STRUGGLING,2026-05-01T18:10:04.086Z,paycheck to paycheck,wage_stagnation
at://did:plc:33av7m55lyyj2hihvb7yr2lv/app.bsky.feed.post/3mklm7remfs2g,"I have large disposable income and the sharp rise in grocery prices is making me change how and what I buy 

I can’t imagine how it must be for ppl who live paycheck to paycheck",millie29.bsky.social,11,1,1,LEVEL_2_STRUGGLING,2026-04-28T22:13:45.628Z,paycheck to paycheck,wage_stagnation
at://did:plc:ktrwoq7pe4z6yprgl3lzq5q5/app.bsky.feed.post/3mkl6ifop7s2s,I remember Chloe Cole saying she still has dysphoria but I guess the paycheck and attention is too much to resist.,spiderb0y.bsky.social,15,0,0,LEVEL_1_AWARE,2026-04-28T18:08:02.980Z,paycheck to paycheck,wage_stagnation
at://did:plc:642qh2tqic6hsraqjbv3r4ft/app.bsky.feed.post/3mkv7eyvo5k2c,"You’re so privileged you can’t even see it. Almost half of Americans live paycheck to paycheck and can barely afford groceries and gas. Yet here you are, so well off you can fret over Platner using the R word as shorthand for stupid and then  apologizing for it.

That just screams privilege.",seldoncrisislog.bsky.social,2,2,0,LEVEL_2_STRUGGLING,2026-05-02T17:50:40.038Z,paycheck to paycheck,wage_stagnation
at://did:plc:apohfz4tqb3j4lixofk4ywkd/app.bsky.feed.post/3mksy7ow2bs2o,"Cancelling a client session means they don't get paid. B/c they didn't have gas to get to there. Poverty tax.

~$150 GAS & GROCERIES URGENT!

15 ppl $10 each to get to next (short) paycheck. More, towards a better car to get a better job, is good too.

Pls RS/QS & do what you can. #HelpFolksLive2026",bfitzinar.bsky.social,8,1,9,LEVEL_1_AWARE,2026-05-01T20:37:06.124Z,paycheck to paycheck,wage_stagnation
at://did:plc:iaktf3o2tli2qzyow2o742bs/app.bsky.feed.post/3mkiifq4uqc2t,"A 54V 7.5 Ah lithium battery costs about $500 at retail.

The American economy is about to break.

Not sure who you think is purchasing Teslas and Rivians and lithium power packs but it isn't people living paycheck to paycheck.",michaelfoulks1971.bsky.social,24,2,3,LEVEL_2_STRUGGLING,2026-04-27T16:27:31.470Z,paycheck to paycheck,wage_stagnation
at://did:plc:tqyrg3ljzsgfl545ibi3dwrm/app.bsky.feed.post/3mktcw6faac2r,"We'd be thankful if anyone could help boost this again, we're really feeling the stress of living paycheck to paycheck over here. Our partner barely makes anything after insurance payments, medical & groceries has meant we're now constantly paying off a credit card & maintaining 0 savings..- Tove",volfgangus.bsky.social,5,1,6,LEVEL_2_STRUGGLING,2026-05-01T23:48:37.966Z,paycheck to paycheck,wage_stagnation
at://did:plc:6drbd6ufu6p2gwdtznewt4ky/app.bsky.feed.post/3mks5qtgty22d,So basically the country is living paycheck to paycheck.,citizenrma.bsky.social,1,1,0,LEVEL_2_STRUGGLING,2026-05-01T12:43:30.264Z,paycheck to paycheck,wage_stagnation
at://did:plc:izxpomdyri45gzhppiiyattq/app.bsky.feed.post/3mkixnni5y22g,"Lmaoooo this is incredible framing. Look I know you guys made a bad bet hitching your wagon to the dictator who couldn't get it together, but you're gonna need to earn a paycheck when he's gone and I don't think you realize just how dry the well is gonna be for yall",coachfinstock.bsky.social,167,5,11,LEVEL_1_AWARE,2026-04-27T21:00:23.256Z,paycheck to paycheck,wage_stagnation
at://did:plc:mknsdcw6h5ahuxszewlxbv3l/app.bsky.feed.post/3mktbhxjexc26,I got a good paycheck this fortnight and if this trend continues and no surprise expenses come up in the next couple months I think I might be able to close the Kingmaker fundraiser.,megsothoth.bsky.social,3,0,0,LEVEL_1_AWARE,2026-05-01T23:22:47.257Z,paycheck to paycheck,wage_stagnation
at://did:plc:jdaqimhfkds5hhmtu7erwt6k/app.bsky.feed.post/3mkvf7hibh22u,"Friends...Rent and gas basically ate up my entire paycheck, and I could use some help with basics (food, laundry, etc.) to get me through my next payday. Any help would be greatly appreciated. I love you all!

paypal.me/AliceIncarnate",princessalice.moe,7,0,12,LEVEL_1_AWARE,2026-05-02T19:34:56.451Z,paycheck to paycheck,wage_stagnation
at://did:plc:7yfellkekfmlvsalyywflulq/app.bsky.feed.post/3mkq6jlde7c2g,"For months, Democrats made a simple demand – fund FEMA, TSA and Coast Guard without more money for ICE and CBP.

Today that pressure finally worked.

To the dedicated public servants who have been working without pay – thank you. You will finally be getting the paycheck you deserve.",budzinski.house.gov,9,0,4,LEVEL_1_AWARE,2026-04-30T17:52:01.145Z,paycheck to paycheck,wage_stagnation
at://did:plc:mzzx6kqtsbdmln2hj5lqthki/app.bsky.feed.post/3mkio2ouaqk23,"All of these are also some variation of ""after I spend all my money I don't have any more"" rather than actually living paycheck-to-paycheck.",billwashere.bsky.social,19,2,1,LEVEL_1_AWARE,2026-04-27T18:08:43.491Z,paycheck to paycheck,wage_stagnation
at://did:plc:5zxwjx7ekwd6q6pltb57j6lr/app.bsky.feed.post/3mkkwx54un22z,"""delusional about who he was and what he wanted to do"" is spot on and exactly what I thought reading through all these.",lulazen.bsky.social,121,6,10,LEVEL_1_AWARE,2026-04-28T15:53:07.378Z,paycheck to paycheck,wage_stagnation
at://did:plc:xt5j5hqs6jhd37zt2erzyzaj/app.bsky.feed.post/3mktjyourhc2u,"This Person has been a major player in spreading propaganda as her bosses wished and demanded.  Good that she is speaking about this now, but would’ve been nice if she had done it a lot sooner. Oh, but she needed to collect that big fat paycheck.",georgiad2.bsky.social,5,0,0,LEVEL_1_AWARE,2026-05-02T01:55:18.553Z,paycheck to paycheck,wage_stagnation
at://did:plc:6tdzrbbcds5goaznysdzs6vt/app.bsky.feed.post/3mkgzutwwas2x,All those endless tone deaf 'what you really need to retire early' articles when most kiwis are living paycheck to paycheck or worse... #nzpol,watershitdown.bsky.social,23,5,5,LEVEL_2_STRUGGLING,2026-04-27T02:34:52.920Z,paycheck to paycheck,wage_stagnation
at://did:plc:ua4s6jntf5nsr2xywmhzxujb/app.bsky.feed.post/3mkyi34qfos2k,"next paycheck i really think i just need to put a bunch towards my credit card. and i really need to not buy anything for awhile. 
cause im not gonna save money if my credit cards arent payed off ugh
and like i dont want a second job either. hating one job is enough

#riverlations",forlornyaoi.bsky.social,4,1,0,LEVEL_1_AWARE,2026-05-04T01:04:11.407Z,paycheck to paycheck,wage_stagnation
at://did:plc:zc3lsxnfapubm2sw6counoei/app.bsky.feed.post/3mkigou2vpc2x,Cat food companies here’s two new models for you!! They need to start bringing home a paycheck!🤣 #cats #catsofbluesky #catsky #orangecats #catpics #catmodle #workingcats #MondayMood #T&T 💙🐈‍⬛🐈,toniandted.bsky.social,63,4,2,LEVEL_1_AWARE,2026-04-27T15:56:50.098Z,paycheck to paycheck,wage_stagnation
at://did:plc:iz7prbb4dbuubjoowptfanzd/app.bsky.feed.post/3mkrncm746s2z,"Good morning, simps! While you were sleeping I was dreaming about draining your paycheck. Time to make that dream real",urprincessamara.bsky.social,5,0,0,LEVEL_1_AWARE,2026-05-01T07:49:13.040Z,paycheck to paycheck,wage_stagnation
at://did:plc:exzbefie3fsl4smgi4oaplld/app.bsky.feed.post/3mkvkqee4vc2p,Might have to buy one next paycheck ong😋😍,fluffysunset.bsky.social,1,0,0,LEVEL_1_AWARE,2026-05-02T21:13:52.305Z,paycheck to paycheck,wage_stagnation
at://did:plc:njbqbuz5qhu475km33kjfmpv/app.bsky.feed.post/3mkst2lhajf2x,"🧾 Working people pay every paycheck. 

Billionaires hire accountants to disappear. That ends now. Join: www.mobilize.us/freedomoverf... 
Sign: civicshout.com/p/tell-congr... 

#MAYDAY #NoKings",peoplepowerunited.bsky.social,12,0,7,LEVEL_1_AWARE,2026-05-01T19:04:45.820Z,paycheck to paycheck,wage_stagnation
at://did:plc:4c7shmwel5ti7dqriuyp7ajv/app.bsky.feed.post/3mkvgmh62ts26,"The USA, the richest country in the world!
With 50% of people living paycheck to paycheck – and a senile president.

What could possibly go wrong ....",christiankalve.bsky.social,1,0,0,LEVEL_2_STRUGGLING,2026-05-02T20:00:06.068Z,paycheck to paycheck,wage_stagnation
at://did:plc:dzezcmpb3fhcpns4n4xm4ur5/app.bsky.feed.post/3mkixqm4ghg25,"Top Republicans on Capitol Hill have spent 10 weeks struggling to end the bitter stalemate over funding for the DHS.

Now, as federal workers prepare to miss a paycheck, GOP leaders are under more pressure than ever before to resolve the standoff. ",cnn.com,53,19,16,LEVEL_1_AWARE,2026-04-27T21:02:02.362748102Z,paycheck to paycheck,wage_stagnation
at://did:plc:7jwknjxsycoyjimanmzi554e/app.bsky.feed.post/3mkmtwtvhas2h,"""Sophia, why are you an Anarchist?""

Because a system which allows this kind of person to have any kind of authority over me, representatively or not, is fundamentally unacceptable to me.",infernatrixsophia.bsky.social,75,4,15,LEVEL_1_AWARE,2026-04-29T10:04:35.953Z,paycheck to paycheck,wage_stagnation
at://did:plc:74fn7lwyjg7gkgheb3bv4way/app.bsky.feed.post/3mk6uhfg6ts2s,"I don't need to tell any of you that prices are high, wages are not keeping up, and property taxes are rising while taxes on the rich remain comically low. 

I often get asked, ""what would Dems actually do if they had the majority in the state legislature?""",senchrislarson.bsky.social,18,3,6,LEVEL_1_AWARE,2026-04-23T20:36:34.867Z,wages not keeping up,wage_stagnation
at://did:plc:clvbcmqqmnwzuox2logw4od4/app.bsky.feed.post/3mjwaacrfol2e,"Why Your Paycheck Feels Smaller Ben Casselman, our chief economics correspondent, explains why wages are not keeping up with inflation and what that means for American workers and the economy.. @thecosmicmeta.com #Wages

https://u2m.io/cALfbnWa",cosmicmeta.io,1,0,0,LEVEL_2_STRUGGLING,2026-04-20T10:13:24.115Z,wages not keeping up,wage_stagnation
at://did:plc:4lwmxvcpognxkfe4vz5q5w6c/app.bsky.feed.post/3mjlort3gns2j,"At this point it's pretty well understood what's actually going on. Aggregate inflation and wage numbers are masking real disparities underneath: more inflation in poor areas and on products and services poor people spend the most on, wages not keeping up with inflation for lower incomes, etc",carlbeijer.bsky.social,46,1,3,LEVEL_2_STRUGGLING,2026-04-16T05:34:26.482Z,wages not keeping up,wage_stagnation
at://did:plc:leysmyft7ckos2sdkmstapw6/app.bsky.feed.post/3mjmwt26hvk2z,"Will Stancil DID say that prices are NOT barely keeping up with wages, and Will Stancil is wrong about that. He is also RIGHT that affordability generally is going up.

The economy is complex. It was silly of him to pit two related but different metrics against each other just to start an argument.",koeselitz.bsky.social,1,1,0,LEVEL_1_AWARE,2026-04-16T17:30:57.926Z,wages not keeping up,wage_stagnation
at://did:plc:6bjwvpf5yylii26iiexfo64y/app.bsky.feed.post/3mjjyymlpns2x,"People don't see ""economic conditions"" as a gestalt. That's why it's easy for people to believe false things about it. They can tell prices are up and if everyone's telling them wage increases aren't keeping up, it's not like they know how everyone's wages are doing from personally asking them.",ealluia.bsky.social,8,1,0,LEVEL_1_AWARE,2026-04-15T13:31:53.276Z,wages not keeping up,wage_stagnation
at://did:plc:bpbsj7npsunteidfzbb5mqhj/app.bsky.feed.post/3mjfkzpwwv22v,"Costs are rising, but the real crisis is wages not keeping up. With the Fight for Affordability campaign, we’re taking action. Americans need higher pay and lower costs so workers can provide for their families. time.com/article/2026...",aft.org,14,2,5,LEVEL_2_STRUGGLING,2026-04-13T19:11:19.004Z,wages not keeping up,wage_stagnation
at://did:plc:ekyosh6ypgvw6tix3trozrx5/app.bsky.feed.post/3mjhplverl22d,"The math just wasn't mathing. We consistently weren't meeting our internal goals.

Why not? Well, inflation is up, wages aren't keeping pace, and this is out highest funding goal ever. Taken together, that's a climb.

But I also think, this being a built-from-the-ground-up game, we needed demos!",adammakesttrpg.bsky.social,8,1,1,LEVEL_1_AWARE,2026-04-14T15:38:22.403Z,wages not keeping up,wage_stagnation
at://did:plc:7do666wck4jijte2xofvwobl/app.bsky.feed.post/3mjcumlvvhs2s,I'm afraid wages are not keeping up with inflation.,hatulimyafim.bsky.social,24,2,3,LEVEL_2_STRUGGLING,2026-04-12T17:24:56.761Z,wages not keeping up,wage_stagnation
at://did:plc:4kshoaytrzhgsziro6ywozul/app.bsky.feed.post/3mjdgxkrop22s,"I sent you this graph over an hour ago.

I also think these data are really problematic.

I think average wages are barely keeping up with prices + it'll get worse in the next couple of months.

And I think median wage data for 2026 have not yet been published.

That help?

 bsky.app/profile/just...",justinwolfers.bsky.social,23,3,1,LEVEL_1_AWARE,2026-04-12T22:53:12.036Z,wages not keeping up,wage_stagnation
at://did:plc:5buczvgtyolflz2ynpqvrbez/app.bsky.feed.post/3miqnf3wsfs2n,"It’s just a semantic point of comparison that elides the actual state of affairs we’re all living under. For every stat Stancil and others throw out, there’s always one that is a strong counterfactual, eg wages not keeping up with inflation for past 40 yrs. That’s just one.",kelitupu.bsky.social,6,1,1,LEVEL_2_STRUGGLING,2026-04-05T11:27:33.660Z,wages not keeping up,wage_stagnation
at://did:plc:h62ikjyyrmhb6h6x3tbpltiz/app.bsky.feed.post/3mijmlcvbec2y,"We are so grateful to those of you committed to keeping radical spaces open, and we're determined to THRIVE!

Thank you to everyone who has donated. Big things coming.",peoplesletters.bsky.social,9,0,1,LEVEL_1_AWARE,2026-04-02T16:24:30.360Z,wages not keeping up,wage_stagnation
at://did:plc:5isgqcjqezox6ciuif2akjem/app.bsky.feed.post/3mhcuwodyps2a,"Wages are certainly not keeping up with the rising cost of living and, dare I say, back to the level they were ~10 years ago.",gkc1970.bsky.social,2,0,0,LEVEL_1_AWARE,2026-03-18T06:40:11.620Z,wages not keeping up,wage_stagnation
at://did:plc:ahezbh5b53nmtxpoorx5qyx7/app.bsky.feed.post/3mhbtwls7ps2a,I want to bring back the thrill and excitement of not knowing when your trinket will appear in ur mailbox. I want to see and touch the thing before buying it. I want workers to stop being abused for not keeping up with unrealistic expectations while earning poverty wages,cruxbatface.bsky.social,8,1,4,LEVEL_1_AWARE,2026-03-17T20:49:35.460Z,wages not keeping up,wage_stagnation
at://did:plc:dxphnrtri3v6a2lyl2khufyv/app.bsky.feed.post/3mhbi3g3d762m,"WGAE members at CBS News 24/7 are fighting to protect their livelihoods during a period of uncertainty in broadcast news.

Layoffs, editorial interference and political pressure have all become existential threats that need to be addressed with a strong union contract. FAIR CONTRACT NOW!",wgaeast.bsky.social,138,1,39,LEVEL_1_AWARE,2026-03-17T17:17:32.319Z,wages not keeping up,wage_stagnation
at://did:plc:w36tjg4qqrou2mfxp3poryn5/app.bsky.feed.post/3mgg6esy74c2s,Americans are drowning in $1.28 trillion dollars in credit card debt...highest in history never been seen before with delinquicies rising.  Wages are not keeping up as more use credit for groceries & rent & medical co pays. Half of all payments go to intetest. Interest keeps compounding.,megraham.bsky.social,4,2,1,LEVEL_1_AWARE,2026-03-06T20:41:57.501Z,wages not keeping up,wage_stagnation
at://did:plc:srb6dmiezjl52n57v5qpzvsx/app.bsky.feed.post/3llwrhumpv22s,"So ultimately the lower quintiles are keeping up with the rate of inflation but their piddly 5% increase in wages is not keeping up with the 30% increase seen at the other quintiles (these are not real numbers, just used for demonstration) and falling further behind

I think that's what they mean",cfbsolon.bsky.social,0,1,0,LEVEL_2_STRUGGLING,2025-04-03T20:46:02.845Z,wages not keeping up,wage_stagnation
at://did:plc:exa6amjjxc3xvlifbh224zmj/app.bsky.feed.post/3lmyexwtays2p,"Part of that is due to wages not keeping up with the cost of living. But how many people aren’t willing to save money or willing to wait when a credit card makes it so easy to get what they want now. For many, the more they earn the more they spend",melsbully.bsky.social,0,0,0,LEVEL_2_STRUGGLING,2025-04-17T05:32:54.488Z,wages not keeping up,wage_stagnation
at://did:plc:mkvpqc4x2wu4rmq2lh4pex7a/app.bsky.feed.post/3laoshgso2224,Real wages are not keeping up with rising cost of living. That isn't a problem with inflation. It's a problem with the economy being unsustainable for the working class,matrixman124.hellthread.vet,0,1,0,LEVEL_2_STRUGGLING,2024-11-11T17:05:16.288Z,wages not keeping up,wage_stagnation
at://did:plc:7ar6za3dscgfq64mvs6l26ut/app.bsky.feed.post/3lgopnmnpmc2u,"Ok, I hadn't heard that statistic, but the point remains that prices are high and never coming down and wages are not keeping up.

Also ""trump will genocide even harder"" is a losing argument on Gaza. 

We saw what they did and many were rightly disgusted.",thatseanguy.bsky.social,0,0,0,LEVEL_1_AWARE,2025-01-27T00:46:12.285Z,wages not keeping up,wage_stagnation
at://did:plc:o63snz3ocbjyt5bkkgdyd44l/app.bsky.feed.post/3mabs3qmtv225,"Americans continue to feel the squeeze of high prices and wages that are not keeping up, said Kathleen Mulligan, director of labor leadership initiatives at #CornellILR. ""For the most part, things are getting worse.""",cornellilr.bsky.social,0,1,0,LEVEL_1_AWARE,2025-12-18T18:20:19.419Z,wages not keeping up,wage_stagnation
at://did:plc:7m4ho35otfj3vjzlgtuhx4zc/app.bsky.feed.post/3m46nguepfs2g,This means wages are not keeping up with the cost of living. Wages have stagnated and fallen behind. A minimum wage should cover food and lodging at the very least. The minimum.,rainsend.bsky.social,0,0,0,LEVEL_1_AWARE,2025-10-27T14:38:18.011Z,wages not keeping up,wage_stagnation
at://did:plc:ptvepzw6aoqfknexjbn7v2el/app.bsky.feed.post/3mjx7xadcvk2c,"Okay but…. That’s keeping up with inflation. Nobody has said that on average suddenly everyone is the king of England, but you can’t say wages haven’t been keeping up when they’re literally keeping up and exceeding… just not wildly outpacing",thepowerbroker.bsky.social,1,1,0,LEVEL_1_AWARE,2026-04-20T19:40:59.655Z,wages not keeping up,wage_stagnation
at://did:plc:grwjopcjxkmayfzemseflwwt/app.bsky.feed.post/3kfiss6uira2o,"This would be a good article about how digital propaganda go brr, but speaking as a geriatric millennial, the broad malaise with the USA's economy doesn't seem to be propaganda-born.

To me, it looks like wages not keeping pace, ridic student loan debt and higher COL. Same issues I saw growing up.",kiraleigh.bsky.social,4,2,0,LEVEL_1_AWARE,2023-12-01T17:35:05.077Z,wages not keeping up,wage_stagnation
at://did:plc:tdh7xgu35woz3yl4vy3u3xjg/app.bsky.feed.post/3kelzoxjzzp2a,Isn’t this a symptom of wages not keeping up with CoL?,renaissancedreamer.bsky.social,0,0,0,LEVEL_2_STRUGGLING,2023-11-20T06:51:20.026Z,wages not keeping up,wage_stagnation
at://did:plc:22iopag3or646qbinjkyfkyi/app.bsky.feed.post/3lfv6hf565k25,"“MAGA” elites hate the working class. Keeping the ground floor wage the same while inflation is targeted at 2% means they want to LOWER the minimum wage! Wages catching up to inflation is THE way to combat raising prices, the prices WILL NOT come down.",satiatedskater.bsky.social,0,0,0,LEVEL_1_AWARE,2025-01-16T21:01:56.006Z,wages not keeping up,wage_stagnation
at://did:plc:teeivs4pwwdxjxzp5exihajb/app.bsky.feed.post/3mar3oodi3k2u,"That was for the 3rd quarter, when everyone was bitching about how expensive everything was and how wages were not keeping up.  I want to see REAL numbers for the fourth quarter after 100,000 government workers were laid off and the government was closed for a month.",itsnotathing.bsky.social,1,0,0,LEVEL_1_AWARE,2025-12-24T20:21:54.303Z,wages not keeping up,wage_stagnation
at://did:plc:xccnhxer62aiqnklvjni7qsz/app.bsky.feed.post/3m6aoj3ddhc2a,"Think about what these CEOs just told us! 
We the people can’t afford to buy stuff but because we aren’t buying stuff the economy is going to crash! 
Nothing about wages not keeping up with the inflation! 
CEOs have been in control all this time! The economy is not okay because of your policies!",ladyinred50.bsky.social,29,0,6,LEVEL_2_STRUGGLING,2025-11-22T20:53:08.890Z,wages not keeping up,wage_stagnation
at://did:plc:4hm6gb7dzobynqrpypif3dck/app.bsky.feed.post/3kagg5y76pb2i,"@ABCPolitics: Former Vice Pres. Mike Pence says Pres. Biden belongs on the “unemployment line” after Biden’s trip to UAW strike. 


“Bidenomics has failed. Wages are not keeping up with inflation. Autoworkers and all American workers are feeling it.” https://t.co/7FiHzHKQ0q https://t.co/m6h7cVOwc8",news-feed.bsky.social,0,0,0,LEVEL_2_STRUGGLING,2023-09-28T03:37:44.007Z,wages not keeping up,wage_stagnation
at://did:plc:qffhf2hqrfnvukqowmnt6b7j/app.bsky.feed.post/3lgaqcbou5k2a,"Should be pretty easy to talk to Costco employees to find out how their wages are keeping up with inflation, no? 

You’re already doing that now. Why not listen to them?",toomanysteves.bsky.social,2,0,0,LEVEL_1_AWARE,2025-01-21T11:20:29.087Z,wages not keeping up,wage_stagnation
at://did:plc:akmjhr6s2zx5hbgxfqyxlh23/app.bsky.feed.post/3lge7ovy3v22t,"This added at most 1-2 percentage points and you are ignoring what we got out of it, aka not going into a deep recession and keeping employment up and wages high

Inflation was always going to happen and we tamed it first without crushing the economy.

Objectively. Well. Handled. Period.",redoubters.bsky.social,1,1,0,LEVEL_1_AWARE,2025-01-22T20:33:58.365Z,wages not keeping up,wage_stagnation
at://did:plc:octrs33foilb7a6c7tdbxax7/app.bsky.feed.post/3leuo2au3yk2x,"That's YOUR argument.
Climate change = statistical trend of real wages going up
one cold year = your own wages not keeping up with the average",indri4biking.bsky.social,10,0,0,LEVEL_2_STRUGGLING,2025-01-03T22:43:03.806Z,wages not keeping up,wage_stagnation
at://did:plc:ldilzq3yqlqfqp5ygxwzdkl6/app.bsky.feed.post/3lcdjdizszs2i,"Economy didn't recover to pre-covid levels with wages not keeping up with inflation. The Democrats didn't run on anything substantial to sway voters to vote for incumbents. Incumbents throughout the world lost elections. Dems could have ran on $15 minimum wage, but they ran with Dick Cheney.",2039.bsky.social,0,1,0,LEVEL_2_STRUGGLING,2024-12-02T16:13:06.860Z,wages not keeping up,wage_stagnation
at://did:plc:kpe4xwrxute6szwxhi6ns2va/app.bsky.feed.post/3lj6gip5qc222,"Oh yeah. Count on it. One or two things here or there coming down may not cause a problem, but the systematic dismantling of the Federal government plus all the spending cuts on Congress will guarantee a depression.

Inequality is at an all time high, wages are not keeping up with price increase...",bobrcopter.bsky.social,1,1,0,LEVEL_1_AWARE,2025-02-27T17:35:22.527Z,wages not keeping up,wage_stagnation
at://did:plc:o7flgv6jbzgsegvemmaxs5pr/app.bsky.feed.post/3ktqeze2ezb2u,"Yeah no, this is just nonsense

Inflation is being driven by supply chain and other issues, not wage hikes. Wages aren't keeping up, and there's an across-the-board cost-of-living crisis, people working many jobs, record amounts of consumer debt, etc",socialismforall.bsky.social,0,1,0,LEVEL_1_AWARE,2024-05-30T21:42:33.015Z,wages not keeping up,wage_stagnation
at://did:plc:2s3f5tq5h6mat6hn6kt6ysly/app.bsky.feed.post/3llhbid55vk23,We are one of the five lowest taxed countries in the OECD. The issue is not taxation. The issue is cost of living not keeping up with production levels since the 1980s. When your wages grow 11 percent and production 70 percent in 45 years that sort of inequality will crack the system.,k1da1983.bsky.social,0,2,0,LEVEL_1_AWARE,2025-03-28T16:50:02.118Z,wages not keeping up,wage_stagnation
at://did:plc:vymll4mkdx2zp5m5ihfujaeq/app.bsky.feed.post/3lnuaanutvc2n,"Late stage capitalism is a cancer. Everything is too darn expensive and wages are not keeping up.

So many issues to address. Monopolies and billionaire's greed are just two of them.",edouardstenger.bsky.social,0,0,0,LEVEL_1_AWARE,2025-04-28T07:22:51.057Z,wages not keeping up,wage_stagnation
at://did:plc:ah3xx43zx46g6tmdbmsmro7f/app.bsky.feed.post/3lws7z5z6dn2o,"BC faces many of the same crises as New York City: crushingly expensive housing, wages not keeping up with the cost of living, underfunded public services & growing inequality. 

‪@verosioufi.bsky.social‬ asks if mayoral candidate Zohran Mamdani’s agenda could work in BC.",bcpolicy.bsky.social,7,2,2,LEVEL_2_STRUGGLING,2025-08-20T01:00:03.000Z,wages not keeping up,wage_stagnation
at://did:plc:dnhn3sxf6qqrtugf2yhs535k/app.bsky.feed.post/3m3xcu3qlbs2a,"Really, what is the argument for keeping illegal immigrants and not deporting them?
Don’t people tell you that the cost of produce will go up?
Why wouldn’t the cost of produce go up if illegal immigrants made the same amount in wages as anyone else?",redwavemonkey.bsky.social,0,1,0,LEVEL_1_AWARE,2025-10-24T16:40:12.620Z,wages not keeping up,wage_stagnation
at://did:plc:q3xseiwesgj3wdoy3as365m2/app.bsky.feed.post/3mac24w2ji22c,they’re not keeping pace with j flation and they just aren’t. everyone is moving backwards to previous wages. promotions are drying up and even COLA raises are below inflation.,kevinzoidberg.bsky.social,0,1,0,LEVEL_1_AWARE,2025-12-18T20:44:08.601Z,wages not keeping up,wage_stagnation
at://did:plc:kxyfllssuk6fvy35d5c6m6uk/app.bsky.feed.post/3ll5da2ars22l,"1/

The ACA was cool BUT wages are absolutely not keeping up with...anything and:

1-- that ~$6000 is out of reach for a lot of people and will wipe out their savings IF have any
2--health care is still tied too much to employment
3--most other countries do NOT have a $6K deductible at all",artisanrox.bsky.social,0,1,0,LEVEL_1_AWARE,2025-03-24T17:54:34.464Z,wages not keeping up,wage_stagnation
at://did:plc:xnhtkns7vmvnkrgnpzj5pp4g/app.bsky.feed.post/3lrdytk7tw22t,"No support system in place
Wages not keeping up w/ inflation
Political unrest making future bleak
Pregnancies a real RISK now
Schools/teachers/books being attacked
Laws geared toward the stupid, the racist & the bigoted
Children are very expensive now
Climate change being dismissed by moron leaders",seacowindustries.bsky.social,0,0,0,LEVEL_2_STRUGGLING,2025-06-11T18:08:25.521Z,wages not keeping up,wage_stagnation
at://did:plc:rlwvksgdjfrsegnofhqarhpk/app.bsky.feed.post/3lvewyby3is25,"@kendallscudder.bsky.social @texasdemocrats.bsky.social @betoorourke.bsky.social @repcasar.bsky.social @repjasmine.bsky.social MAGA hack Mike McCaul’s “official” constituent email, time stamped today at 3:35 pm, did not age well:",andil.bsky.social,3,0,0,LEVEL_1_AWARE,2025-08-02T00:48:43.398Z,wages not keeping up,wage_stagnation
at://did:plc:242hhg2jrvvberpv7gbqexng/app.bsky.feed.post/3lpkqsxrsn22j,"Kevin - competitive wages, not keeping up with the state (ahahahahahaha SIR. We had hella years with no wage increases. Anyway). People leaving for wages and also quality of life, Yankton ""connecting cultures"" program.",acbug.bsky.social,1,1,0,LEVEL_1_AWARE,2025-05-19T23:43:11.165Z,wages not keeping up,wage_stagnation
at://did:plc:xfjssvv7ru7xzi3ctrofmauu/app.bsky.feed.post/3memax3rxn22g,"We need to turn the U-Haul's around. 🚚📦

After decades of one party control at the state house, costs are rising while opportunities shrink. Housing, childcare, and basic expenses keep going up, but wages are not keeping pace. 🧵 (1/3)",ohhousedems.bsky.social,1,2,1,LEVEL_1_AWARE,2026-02-11T19:53:33.371Z,wages not keeping up,wage_stagnation
at://did:plc:yeerel6ozei2ncjrmzjmgyto/app.bsky.feed.post/3mbcanjvtw22s,"Wages not keeping up with inflation and corporate and Rethuglicans greed and CEO fucking salaries and payouts. 😭😡🤮

www.huffpost.com/entry/new-ye...",unharmonius.bsky.social,1,0,1,LEVEL_2_STRUGGLING,2025-12-31T16:06:00.362Z,wages not keeping up,wage_stagnation
at://did:plc:t3zbkktsldilbq7jmn2yf7yb/app.bsky.feed.post/3mjhpv64lrs2r,"Even getting reliable, truthful news costs more when you factor in we can't trust MSM.

When you're getting chipped at in every direction, it really doesn't matter if the ""stats"" show wages are rising if they are not keeping up w/what we have to afford.

4/",vivian-m-lumbard.bsky.social,0,1,0,LEVEL_1_AWARE,2026-04-14T15:43:34.284Z,wages not keeping up,wage_stagnation
